@relation ring
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1, unlabeled}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
1493.0, 95.0, 889.0, 75.0, 2079.0, 829.0000000000009, 1067.0, 1369.0, -2.0, -61.99999999999909, 478.0, 1192.0, 1027.0, 767.0, -1536.0, -225.0, -208.0, 156.0, -345.9999999999991, -232.0, unlabeled
3177.0, 752.0, 1824.0, -3201.0, -228.0, 2109.0, 2032.0, -581.0, 748.0000000000009, 1283.0, -2595.0, -332.0, -111.0, 140.9999999999991, 1622.0, 972.0, -2055.0, 2057.0, -159.0, 143.0, unlabeled
1346.0, 142.0, 91.0, 99.0, -264.9999999999991, 2021.0, 101.99999999999909, 391.9999999999991, 493.0, -125.0, -1795.0, 464.0, 747.0, 983.0, -433.0, -1069.0, 2125.0, 1262.0, 1764.0, 829.0000000000009, unlabeled
-633.0, 1866.0, 1872.0, 71.0, 437.0000000000009, 2183.0, -293.0000000000009, -581.0, 1248.0, 1352.0, -522.0, 656.0000000000009, 1496.0, 2235.0, -57.0, 2.0, 574.0, 1082.0, 1903.0, 1439.0, unlabeled
-478.0, -1088.0, 559.0, 432.9999999999991, 468.9999999999991, 408.0, 833.0, 545.0, 1498.0, 984.0, -57.0, 1407.0, 1712.0, 1059.0, 56.0, 888.0, -509.0, -685.9999999999991, -750.9999999999991, 43.0, unlabeled
145.9999999999991, 1988.0, 1849.0, -98.0, 888.0, 1042.0, -53.0, 634.0000000000009, 1359.0, 1465.0, -236.0, -504.0, 123.00000000000091, 48.0, 512.0, 213.0, 2416.0, -1091.0, -145.0, 1741.0, unlabeled
775.0, 1073.0, 511.0, 1338.0, 492.0, -305.0, 485.0, 648.0, -259.0, -654.0, 687.0, 205.0, -967.0, 51.99999999999909, 493.0, -114.0, -199.0, 447.0, -752.0, -1068.0, unlabeled
442.0, 768.0, 48.99999999999909, -2021.0, -243.0000000000009, 2826.0, -3085.0, 814.0, -1209.0, 126.0, 238.0, -3141.0, -789.0, -707.0, -192.0, -419.0, 196.0, -3073.0, -2034.0, 1753.0, unlabeled
554.0, -82.0, 416.0000000000009, 545.0, -671.0, 32.99999999999909, 2937.0, 1916.0, 669.0000000000009, 248.0, 383.0, 993.0, -1044.0, 1813.0, 19.0, 226.0, 733.0, 62.0, -566.0000000000009, 1113.0, unlabeled
-2687.0, 1593.0, 1132.0, 1574.0, -1856.0, 1291.0, -2066.0, 1484.0, -1184.0, 678.0, 3745.0, 989.0, -1432.0, -1921.0, -3271.9999999999995, 3161.0, 1202.0, -1709.0, 982.0, 2115.0, unlabeled
30.99999999999909, 1278.0, -1817.0, -2155.0, -1249.0, 2642.0, 278.0000000000009, -2302.0, 1161.0, 153.0, 199.0, 1686.0, -114.0, -1834.0, 522.0, -152.0, -4959.0, 2042.0, 118.0, -2748.0, unlabeled
128.9999999999991, 1604.0, 1274.0, -165.0, -133.0000000000009, 1595.0, 557.0, 132.0000000000009, 26.0, -383.0, -118.99999999999909, 491.0000000000009, -1047.0, 285.0, -288.0, 514.0, 1231.0, 176.0, -714.0000000000009, 74.0, unlabeled
2625.0, 2399.0, 1894.0, 2706.0, 163.0, -427.0, -2691.0, -2049.0, 4151.0, 126.0, 539.0, 863.0, -945.0, 1058.0, 2115.0, 326.0, 1552.0, -723.0, -3985.9999999999995, -363.0, unlabeled
1044.999999999999, -1282.0, 528.0, 2129.0, 177.0000000000009, 182.0, -501.0, 1402.0, 567.9999999999991, 337.0, 84.99999999999909, 207.0, 1453.0, 917.0, -1224.0, 353.0000000000009, 497.0, -38.0, -887.9999999999991, 871.9999999999991, unlabeled
2349.0, -304.0, 1127.0, 1531.0, -521.0, 112.00000000000091, -79.0, -305.0, -756.0, 311.0000000000009, 967.0, 1152.0, 163.0, -1299.0, -481.0, -1047.0, 60.99999999999909, 141.0, 889.0, -302.0, unlabeled
-2743.0, 5191.0, -3631.0, 33.0, 866.0, -2362.0, -1912.0, 915.0, 2958.0, -74.99999999999909, -132.0000000000009, -2354.0, 1259.0, -884.0, -1028.0, 4994.0, -2224.0, -1206.0, -2394.0, -3549.0, unlabeled
-8.0, 3164.0, -2678.0, 2723.0, -185.9999999999991, -798.0, 2495.0, -797.0, 3411.0, -2148.0, -6274.0, -1305.0, 289.0, -306.0, 197.9999999999991, -1448.0, 2741.0, 2206.0, -1149.0, 4806.0, unlabeled
249.0, -1179.0, 153.9999999999991, 1466.0, -58.0, 1044.000000000001, 35.0, -66.0, 1514.0, -27.00000000000091, 887.0, 123.0, 498.9999999999991, 539.0, -331.0, 464.9999999999991, 784.0000000000009, -3.0, 316.0000000000009, -65.0, unlabeled
1736.0, 361.0, 565.0, 1442.0, -1968.0, -1256.0, 4422.0, 1912.0, -2554.0, 2746.0, -2334.0, 2141.0, 672.0000000000009, -2208.0, 2038.0, -593.0, -324.0, 274.0, 167.0, 1326.0, unlabeled
1261.999999999999, 113.0, 368.0, 1904.0, 1325.0, 574.0, -1401.0, 954.9999999999991, 211.0, -381.0, -559.0, 1376.0, 457.0, 783.0, -902.0, -1427.0, 704.0, 5.0, -57.0, 134.0, unlabeled
174.0, -2076.0, -186.0, -889.0, -429.0, -84.0, -77.0, 1104.0, 889.0000000000009, 785.0000000000009, -938.0, 96.0, 168.0, 207.0, 205.0, 119.0, 3315.0, 1022.0, 1231.0, 335.0, unlabeled
111.0, 928.0, -23.0, -44.0, -3.0000000000009095, 959.0000000000009, -772.0, 1257.0, 2521.0, 1352.0, 1479.0, 1462.0, 957.0, 829.0, 1982.0, 914.0000000000009, 1911.0, 1426.0, -338.9999999999991, -1114.0, unlabeled
798.0, 346.0, 1344.0, -2352.0, 1781.0, 2393.0, 15.00000000000091, -801.0, -57.0, 265.0000000000009, 1544.0, -1195.0, -3448.0, -1536.0, 159.0, 62.0, 152.0, 4071.0, 1899.0, -576.0, unlabeled
-81.00000000000091, 1007.0, 1142.0, 2686.0, -1156.0, 191.0000000000009, 2092.0, 1711.0, 1564.0, 164.9999999999991, 1339.0, 921.0, 1007.0, 444.9999999999991, 127.0, 1233.0, -623.0, -695.0000000000009, 989.0, -1058.0, unlabeled
2353.0, 636.9999999999991, 2.0000000000009095, -551.0, 773.0, 524.0, 1555.0, -602.0, -52.0, 1331.0, -4.0, 2098.0, -352.0, 1729.0, 58.0, 1206.0, 603.0, 206.0, 1788.0, -125.0, unlabeled
464.0, 863.0000000000009, 1201.0, -413.0, 925.0, -758.0, 2384.0, 1783.0, 114.0, 1252.0, -329.0, -29.0, -2139.0, 1294.0, -725.0, 1206.0, 144.0, 2234.0, 993.0, -415.0, unlabeled
972.0, 916.9999999999991, 1594.0, -24.0, 2132.0, -302.0, -122.0, 89.0, -396.0, 41.0, 1926.0, 625.9999999999991, -452.0, 21.0, 1794.0, -766.0, -17.0, 654.0, -331.0, 469.0, unlabeled
1404.0, 391.9999999999991, -547.0, 758.9999999999991, 395.0, 209.0, 64.0, -935.0, 2046.0, 646.0, -176.9999999999991, 568.0, -44.0, -404.0, 1792.0, 128.0000000000009, 885.0, 1609.0, 606.9999999999991, 597.0, unlabeled
-2991.9999999999995, -1481.0, 2612.0, 863.0, -51.0, 24.0, -1558.0, -835.0, 1.0, 2563.0, -1484.0, -1099.0, -723.0, -835.0, 299.0, 6465.0, 151.0, 1307.0, 277.0, -2188.0, unlabeled
-3733.0, -157.0, -11.00000000000091, -2637.9999999999995, 602.0, -103.0, 3.0000000000009095, 1052.0, 2121.0, 879.0, 882.0, -1624.0, -2167.0, -2002.0, -2116.0, 664.0000000000009, -1034.0, -4049.0, 741.0, -55.0, unlabeled
4582.0, 123.0, 933.0, 1067.000000000001, 3414.0, 421.0, 372.0, 1833.0, 567.9999999999991, 2821.0, 21.00000000000091, 656.0000000000009, 1178.0, 56.00000000000091, -722.0, -96.00000000000091, -3595.0, 758.0, 761.0, -952.0, unlabeled
247.9999999999991, -1637.0, 1437.0, 958.9999999999991, -989.0, -37.0, 65.0, -2564.0, 38.0, -1202.0, -3092.0, -2064.0, 831.0, -3349.0, -4045.0, -146.0, 3212.0, -132.0, 3188.0, 812.0000000000009, unlabeled
91.99999999999909, -452.0, 38.0, -399.0, -244.0000000000009, 325.0, 804.0, 144.0, -45.0, 42.00000000000091, 37.0, 205.0, 2522.0, 1144.0, 5.0, -413.0, 919.0000000000009, -373.0, -1619.0, 1981.0, unlabeled
57.99999999999909, 146.0000000000009, 1677.0, 114.0, 850.9999999999991, 366.0, 1052.0, 897.9999999999991, -977.0, 216.0, 1716.0, 874.0, 778.0, -1219.0, -126.0, -546.0, 535.9999999999991, 423.0, 989.0, -1603.0, unlabeled
71.00000000000091, 891.0000000000009, 302.0000000000009, 1126.000000000001, 1381.0, -964.0, -154.0, 1828.0, -211.0, -384.0, 1416.0, 499.0000000000009, 1998.0, 1169.0, 1584.0, 3233.0, 1193.0, -424.0, 33.99999999999909, 1985.0, unlabeled
702.0000000000009, -241.0, -75.0, 231.0, -2032.0, -22.0, -539.0000000000009, -227.0, 14.0, 192.0000000000009, 1614.0, 644.0, -1188.0, -347.0, -757.0, 529.0, 1424.0, -1148.0, 2122.0, -1789.0, unlabeled
878.0000000000009, 1048.0, 62.99999999999909, 1853.0, -262.0, -179.0, 1129.0, -179.0, 16.0, -486.0, -694.0, -87.99999999999909, -1138.0, 1193.0, -241.0, -36.0, 128.0, 1532.0, 396.0, 534.0, unlabeled
978.0, 935.9999999999991, 1228.0, 1108.000000000001, 488.0000000000009, -1567.0, 19.0, 57.0, -3.0, 1857.0, -1236.0, -433.0, -711.0, -1687.0, 948.0, 175.9999999999991, -318.0, -1131.0, 1118.0, 775.0, unlabeled
1333.0, -76.0, 431.0000000000009, 164.0, 177.9999999999991, 1488.0, 9.0, 2332.0, 673.9999999999991, 852.0, 1992.0, -208.0, 1878.0, 161.0, -771.0, -557.0, 141.0, -1341.0, 1575.0, -105.0, unlabeled
94.0, -696.0, 1135.0, -1.0, -52.00000000000091, -616.0, -417.0, 1213.0, -329.0, 278.0, 2183.0, -1318.0, 247.0, 2253.0, 1259.0, -17.00000000000091, -584.0, 71.0, 588.0, 204.0, unlabeled
-1429.0, 195.0, 1531.0, 966.0000000000009, -1157.0, -13.0, -200.9999999999991, 114.0, 222.9999999999991, -143.0, 2095.0, 1437.0, -372.0, -2.0, 259.0000000000009, 3252.0, -436.0, -1957.0, -1311.0, 1296.0, unlabeled
-822.0, 1115.0, -618.0, -375.0, 1927.0, 1336.0, -1128.0, 188.0000000000009, 2424.0, 2396.0, 1389.0, -548.0, 2416.0, 56.00000000000091, 642.0, 789.0000000000009, -387.0, 1522.0, 400.9999999999991, 834.0, unlabeled
-1396.0, 435.0000000000009, -9.0, -2453.0, 443.0, -1254.0, -2291.0, -66.0, -2416.0, 2466.0, 361.0, -685.0, -522.0, -1682.0, 1092.0, -7.0, 1079.0, 2318.0, 592.9999999999991, -734.0, unlabeled
903.0, 831.0, 1027.0, -402.0, 227.0000000000009, -739.0, -416.0, 1472.0, -1084.0, 875.9999999999991, 226.0, -526.0, 862.0, 1146.0, -1214.0, 1608.0, 772.9999999999991, 725.0, 539.0000000000009, -194.0, unlabeled
744.0, -698.0, 637.0, 267.0, 610.9999999999991, 80.99999999999909, 161.0000000000009, -4.0, 1139.0, 1207.0, -241.0, -8.99999999999909, -259.0, 1593.0, 239.0, 471.9999999999991, 221.9999999999991, 328.0, -67.99999999999909, 16.0, unlabeled
-511.0, -1342.0, 2341.0, -1486.0, 896.0, -926.0, 1592.0, -43.00000000000091, -2478.0, 1628.0, 842.0, -5.0, 1126.0, 370.9999999999991, 2111.0, 218.0, -3912.0, 1713.0, 155.0000000000009, -2741.0, unlabeled
3209.0, -298.0, 227.0000000000009, -772.0, 1051.0, 8.99999999999909, -497.0, -102.00000000000091, 274.0, -1653.0, 15.99999999999909, -1276.0, -768.0, 1951.0, 1649.0, 242.0, -54.0, 794.0, 105.0, 1173.0, unlabeled
-1267.0, 1197.0, -2496.0, -2496.0, -104.99999999999909, 2801.0, 3965.0, -2163.0, -1948.0, 2284.0, -2269.0, 1257.0, -22.99999999999909, -1204.0, 1363.0, 657.0000000000009, -596.0, 1981.0, 2598.0, 1012.0, unlabeled
13.00000000000091, 805.0, 228.0000000000009, 2003.0, 1993.0, 923.9999999999991, -1672.0, 114.0, 501.0, 2493.0, -54.0, 3236.0, -2678.0, -2295.0, -3280.9999999999995, 1349.0, -58.0, -2446.0, 467.0000000000009, -4103.0, unlabeled
-817.0, 476.9999999999991, 3.9999999999990905, 1091.0, -853.0, 2499.0, 776.0, -1105.0, 1562.0, -954.0, -1664.0, 7.9999999999990905, 463.9999999999991, 624.0, -183.0, -2458.0, 3792.0, -944.0, 2887.0, 2154.0, unlabeled
-1566.0, -1903.0, 462.0, -12.0, -1225.0, -4019.0, -785.0, -28.0, -1692.0, -2793.0, 2119.0, 5043.0, -728.0, -2238.0, -1238.0, -974.0, 422.0, -1504.0, 1324.0, -1729.0, unlabeled
-96.0, -54.99999999999909, 218.0, -2579.0000000000005, -1049.0, -278.0, 325.0, 1776.0, 1052.0, 74.00000000000091, -857.0, 434.0, -316.9999999999991, -113.0, 2653.0, -286.0, 1945.0, -2355.0, -1423.0, 2542.0, unlabeled
809.0, -655.0, 374.0, -542.0, 1273.0, 543.0, -37.0, 1085.0, 17.0, -335.0, 952.0, 2708.0, 738.0000000000009, -142.0, 131.0, 315.0000000000009, -1178.0, -93.0, 623.9999999999991, 277.0, unlabeled
208.0, 1618.0, -476.0, 9.0, 1651.0, 27.00000000000091, -1361.0, -1858.0, -457.0, -103.99999999999909, -2443.0, -1234.0, -2524.0, 252.0000000000009, 238.0, -2059.0, 1378.0, -2665.0, -946.0, -2559.0, unlabeled
-1683.0, 2548.0, -259.0, -2657.0, 117.00000000000091, 1265.0, -2505.0, -1309.0, -3031.0, 2296.0, -35.0, -2555.0, -2802.0, 735.0, 1267.0, 1856.0, 1629.0, 2906.0, -403.0, 3902.0, unlabeled
142.0000000000009, -178.0, 1503.0, 218.0, 1044.0, 544.9999999999991, 264.0000000000009, 234.9999999999991, 66.0, -504.0, 348.9999999999991, -528.0, 771.9999999999991, 1941.0, 143.0000000000009, 832.0, -311.0, 862.0, -166.0, -1349.0, unlabeled
178.0, -111.0, 306.0, 199.0, -359.0, 642.0, 1814.0, 1005.9999999999991, -214.0, 2009.0, -214.0, -709.0, -151.0000000000009, 958.0, -14.0, 1072.0, 2378.0, -845.0000000000009, 162.0, 1296.0, unlabeled
-1487.0, 149.0000000000009, 837.0, 1962.0, 735.0, 133.0000000000009, 53.0, 1385.0, 941.0, 689.0, 1286.0, -527.0, 1408.0, 409.0000000000009, 499.0, 1355.0, -2003.0, -161.0, -962.0, 895.9999999999991, unlabeled
-3142.0, 1803.0, 709.0, -579.0, -1087.0, 5408.0, 279.0000000000009, -519.0, -281.0, -253.0, -964.0, 148.0000000000009, 2004.0, -2851.0, 2371.0, 19.00000000000091, 1926.0, -238.0, 486.9999999999991, -1513.0, unlabeled
-78.00000000000091, 7.0, 2667.0, 1766.0, 547.0, -107.0, -53.0, -1938.0, 963.9999999999991, 711.9999999999991, 26.0, 1063.0, 3389.0, 441.9999999999991, 315.0000000000009, -774.0, -69.0, 1231.0, -616.9999999999991, -815.0, unlabeled
2082.0, -279.0, -819.0, 1025.999999999999, 1734.0, 638.0000000000009, 2532.0, 573.0000000000009, -31.0, 872.0, -653.0, -607.0, 476.0, -134.0, 768.0, 176.9999999999991, 319.0, 198.0, -596.0, 1147.000000000001, unlabeled
-3835.0, -101.0, -231.0, -22.0, -2134.0, 1442.0, 3769.0, -3144.0, -3995.0, 1828.0, -4544.0, -395.0, 136.0, 875.0, -2837.0, 1201.0, 3362.0, -3614.0, 1136.0, 96.0, unlabeled
848.0000000000009, -23.00000000000091, 969.0, -326.0, 576.0, 478.0, -4.0, 1120.999999999999, 1719.0, 739.0000000000009, 1803.0, -1239.0, -552.0, -1333.0, 1497.0, 397.0, -204.0, 2074.0, 205.0, 359.0, unlabeled
-1433.0, 2575.0, 1772.0, 519.0, 2228.0, 1172.0, 1807.0, -1539.0, -2193.0, 124.0, -2756.0, 988.0, 2868.0, -2895.0, -1612.0, 1508.0, 168.0, -1242.0, -47.0, -397.0, unlabeled
65.0, -322.0, 2411.0, -1216.0, 3406.0, 59.0, -97.0, 2564.0, 1097.0, 1249.0, -2626.0, 198.0, -3769.0, 4568.0, -374.0, 2514.0, -2724.0, -2815.0, -2309.0, -786.0, unlabeled
656.0, -106.0, 1267.0, 1227.999999999999, -252.0, 106.0, -1362.0, 878.0, 509.0000000000009, 193.9999999999991, 721.0, 764.0, 1042.0, 1085.0, 881.0, 108.0, 295.0000000000009, 1042.0, 774.0, -4.0, unlabeled
-324.0, -141.0, -173.0, 1101.999999999999, -2127.0, -1588.0, 1498.0, -111.0, -1575.0, 2335.0, 748.0, 30.99999999999909, -318.0, -576.0, -131.0, 2159.0, -197.0, 2018.0, 1806.0, 19.0, unlabeled
641.0000000000009, 239.0, 165.0, 2541.0, -1912.0, -851.0, 82.0, -606.0, 2777.0, -117.00000000000091, -98.0, 414.9999999999991, 1837.0, -54.0, 1486.0, 139.0, -934.0, 1065.0, -101.0, -363.0, unlabeled
-3914.0, 366.0000000000009, 1208.0, -1348.0, 2246.0, -1918.0, 1776.0, 2306.0, 1754.0, 2098.0, -134.0, 2148.0, -537.0, -1765.0, -2351.0, 2337.0, 988.0, -4191.0, 3514.0, -2454.0, unlabeled
-2732.0, -2093.0, -1325.0, -4089.0, -785.0, -3065.0, -4854.0, -525.0, 2778.0, 1727.0, -3137.0, 3457.0, 119.0, -44.99999999999909, 945.0, -32.0, 3748.0, -1395.0, -2892.0, 5.0, unlabeled
4303.0, -23.00000000000091, -1059.0, -4862.0, -26.0, -535.0, 2067.0, 3267.0, 634.0, 3571.0, -313.0, 583.0, -674.0, -32.0, -1984.0, 2685.0, 312.9999999999991, 2725.0, 47.99999999999909, 2881.0, unlabeled
-178.0, 604.0, 1471.0, 483.9999999999991, -14.99999999999909, 1166.0, 1594.0, 1542.0, 1848.0, 1099.0, 908.0, -609.0, 1816.0, -1171.0, 12.0, 71.0, 404.0, 431.0, -102.0, 118.0, unlabeled
1838.0, 114.0, 944.0, 409.0, 242.0, 355.0, -219.0000000000009, 3233.0, 1365.0, -1386.0, 3661.0, 862.0, -5526.0, 2216.0, 803.0000000000009, 16.0, -912.0, -1376.0, -3265.0, 805.0000000000009, unlabeled
-3.0000000000009095, -1322.0, -1288.0, 2157.0, 1656.0, 1788.0, 411.0, 1454.0, -676.0, -3532.0, 2156.0, 94.99999999999909, 2673.0, -1016.0, 271.9999999999991, 1222.0, -1593.0, -231.0, 2569.0, -334.0, unlabeled
30.99999999999909, -1082.0, 1894.0, 1844.0, -1938.0, -878.0, 103.00000000000091, 224.0, 791.0000000000009, -1006.0, 808.0, -4.0, -38.99999999999909, -1409.0, -661.0, 1073.0, -4019.0, -1155.0, -3544.0000000000005, 1683.0, unlabeled
1282.000000000001, 1766.0, -249.0, 2005.0, -4494.0, -1759.0, 26.0, -227.0, 2967.0, 1878.0, 2.0000000000009095, -2781.0, 574.0, -1699.0, -3848.0, -98.0, -744.0, 1054.0, -1303.0, 58.0, unlabeled
1277.0, 123.0, -57.00000000000091, 4.0, 1072.0, 1509.0, 1813.0, 688.0000000000009, 512.0, 1948.0, 314.0, 93.00000000000091, 2701.0, -885.0, 957.0, 1735.0, 1637.0, -187.0, 55.00000000000091, 1175.000000000001, unlabeled
-356.0, -98.99999999999909, 2947.0, -2.0, 2462.0, 2586.0, -2133.0, -655.0, 78.0, -886.0, -879.0, 375.9999999999991, 1582.0, 3475.0, -336.0, -902.0, 1945.0, 205.0, -2.9999999999990905, 147.0, unlabeled
861.0000000000009, 896.0, 648.0, 493.0, 235.0, 291.0, 1159.0, 743.0000000000009, 73.0, 1237.0, -1343.0, -392.0, -99.0, 489.0, -866.0, 238.9999999999991, 638.9999999999991, 726.0, 1232.0, 2689.0, unlabeled
1194.000000000001, -7.0, 54.00000000000091, 496.0, -41.0, 158.0, 193.0, 37.0, 592.0, -1089.0, 1124.0, 1278.0, 616.0, 124.0, 1148.0, 1348.0, 616.0, 951.0, 1374.0, 1233.0, unlabeled
1322.0, -1579.0, 991.0, -1299.0, 93.0, -1014.0, 1425.0, -1457.0, -458.0, 511.0, -99.00000000000091, -2806.0, -1813.0, 942.0, 2042.0, -414.0, -1968.0, -1796.0, -4245.0, 348.0, unlabeled
1298.0, -1347.0, 1492.0, 411.0, -1.0, -474.0, 244.0, 1266.0, 317.9999999999991, 46.99999999999909, 1384.0, 848.0, 346.0, 802.0, 527.0, 739.0, 668.9999999999991, -228.0, -452.0, 1326.0, unlabeled
1725.0, 1119.0, -1126.0, -574.0, 463.0, 1109.000000000001, -835.0, -58.0, 1486.0, 228.0, 112.00000000000091, 991.0, 244.0, -357.0, -1351.0, 3114.0, 666.0000000000009, 1146.0, 390.9999999999991, 208.0, unlabeled
108.00000000000091, 92.0, -25.0, -1799.0, 256.0000000000009, 1348.0, -864.0, 363.0, -168.0, 15.99999999999909, -1075.0, 812.0, -1517.0, 553.0000000000009, 2013.0, 1314.0, 652.9999999999991, 249.0, 107.00000000000091, 22.0, unlabeled
62.0, -4045.0, 39.00000000000091, 1204.0, -277.0, -625.0, -2433.0, -1926.0, 2806.0, 415.9999999999991, 1502.0, 2696.0, -1119.0, -1585.0, 571.0000000000009, -3301.9999999999995, -1594.0, -2875.0, -522.0, 1044.0, unlabeled
576.9999999999991, -843.0, 657.0, 137.0, 3211.0, 704.0, 1825.0, 1208.0, -41.0, 888.0000000000009, 1129.0, 536.0, -662.0, 1263.0, 655.0, 487.9999999999991, -31.0, 606.0, 1247.0, 86.0, unlabeled
294.0, 205.0, -1006.0, 384.0, 1138.0, 281.0, -355.0, 1495.0, 716.9999999999991, 152.0, 1796.0, 104.0, 3.0, -66.0, -553.0, 33.0, 672.0, 1164.0, 1632.0, 763.0000000000009, unlabeled
57.99999999999909, -4.9999999999990905, 1734.0, -135.0, 1427.0, 1486.0, 446.0, 225.9999999999991, 66.0, 752.0, 235.0, -665.0, -391.0, 1724.0, -222.0, 1739.0, 489.0000000000009, -133.0, 1595.0, 643.0, unlabeled
-206.0, 1691.0, 1538.0, 664.0, 995.0, -807.0, 957.0, 730.9999999999991, 573.0, 79.0, -1129.0, 606.0, 797.0, 545.0, -25.0, -124.0, 756.0000000000009, 48.0, 1337.0, 1003.9999999999991, unlabeled
1478.0, 2577.0, -979.0, 2315.0, 538.0000000000009, 102.00000000000091, 2094.0, 653.0, -1298.0, -313.0, 282.0, -1462.0, -3378.0, -345.0, -205.0, 1149.0, -242.0, 376.0, 3452.0, -1408.0, unlabeled
-1251.0, 264.0, 1692.0, 54.0, -3873.0, -1049.0, 1058.0, 2316.0, 85.0, 393.0, 13.00000000000091, 398.9999999999991, 1213.0, -753.0, 2257.0, 1843.0, 397.0000000000009, 2283.0, -1411.0, 956.0, unlabeled
244.0000000000009, 734.0000000000009, 17.99999999999909, 465.0000000000009, 1241.0, -647.0, -207.0, 1406.0, 1163.0, 992.0, -105.00000000000091, 1227.0, 312.0, -241.0, -32.0, -496.0, 371.9999999999991, -849.0, -1551.0, 887.0, unlabeled
295.0000000000009, 364.0, -2822.0, -5042.0, -245.9999999999991, 2535.0, 2692.0, 2433.0, -4078.0, 2124.0, -2992.0, 372.0, 3633.0, -925.0, -2912.0, -2129.0, -668.0, -2597.0, -2574.0, 1453.0, unlabeled
89.0, -993.0, 2062.0, 1989.0, 5088.0, -44.0, 44.00000000000091, -177.0, 273.0, -2312.0, 2241.0, 217.0000000000009, 1161.0, 438.0, 589.0000000000009, 656.0, -2045.0, -1285.0, 1677.0, -1638.0, unlabeled
-3415.0, 683.0, 92.00000000000091, -444.0, -1331.0, -1663.0, -1979.0, 806.0, -769.0, -4477.0, -3019.0, 2167.0, -806.0, 1612.0, 3669.0, 1038.000000000001, 2342.0, -79.0, -536.0, 1571.0, unlabeled
-93.0, 1471.0, -489.0, -2165.0, 257.9999999999991, 1070.999999999999, -2552.0, -3047.0000000000005, -2402.0, 2695.0, 506.0, -121.0, -1681.0, 1227.0, 3738.0, 1489.0, 3961.0, 1145.0, 2497.0, -1319.0, unlabeled
2891.0, -256.0, 1488.0, 2846.0, -38.0, -1469.0, -4.0, 329.0, 160.9999999999991, -824.0, -1682.0, -21.0, -1175.0, 296.0, -797.0, -984.0, 199.0, 2679.0, 1382.0, 1592.0, unlabeled
344.0, -69.0, 375.0, 285.0, 131.0, 295.9999999999991, 457.0, -848.0, 464.9999999999991, 94.0, -458.0, -37.0, 1331.0, -125.0, 496.0000000000009, 935.0, 569.0, -899.0000000000009, -652.0000000000009, -174.0, unlabeled
2588.0, 1007.9999999999991, 279.0, -68.0, -1366.0, 2169.0, -194.0, 2086.0, 784.0, -2686.0, 1709.0, 107.0, -189.0, -323.0, 123.99999999999909, -81.99999999999909, 268.9999999999991, -892.0000000000009, -709.0, 832.9999999999991, unlabeled
593.9999999999991, 1448.0, 2123.0, 2048.0, 2098.0, 7.0, -555.0, 1741.0, -861.0, 738.0, 1308.0, 2371.0, 1115.0, 608.0000000000009, 517.0, 328.0, 87.00000000000091, 419.0, -437.0, 1244.0, unlabeled
-46.0, -2129.0, -22.0, -3838.0, 156.0000000000009, -409.0, 1758.0, -1466.0, -474.0, -1047.0, 2406.0, -3098.0, 1984.0, -374.0, 994.0, 62.0, 3752.0, 41.0, -1008.0, -4154.0, unlabeled
372.0, -536.0, 642.0, 68.0, -1032.0, 317.0000000000009, -202.9999999999991, 5778.0, -3891.0, 84.0, -1895.0, 3594.0, -577.0, 97.0, 376.0, 1665.0, -1722.0, -327.0, 744.0, 27.0, unlabeled
1884.0, 1465.0, 1699.0, 1706.0, -2139.0, 1258.0, -2272.0, -1712.0, -2191.0, -4459.0, -378.0, -1574.0, 1464.0, -87.0, 1061.0, 96.0, 2806.0, 2106.0, -228.0, -1642.0, unlabeled
437.9999999999991, 164.0, -125.0, 586.0, 956.0, 97.0, 1101.0, 821.0, 268.9999999999991, 1316.0, 1615.0, -751.0, 552.0, -383.0, -32.0, 1013.0, -3.0, 1084.0, 102.0, 1293.000000000001, unlabeled
-1466.0, 778.0000000000009, 1087.0, 278.0, 294.0, 1497.0, 1499.0, -247.0, -229.0, 54.0, 32.99999999999909, 1131.0, -507.0, 165.0, -2113.0, -653.0, 2184.0, 2016.0, -582.0, -758.0, unlabeled
-1205.0, -1474.0, 923.0, -947.0, 1102.0, 506.0, 3463.0, 72.00000000000091, 1931.0, -238.0, 4.9999999999990905, -695.0, -2319.0, 53.00000000000091, 1012.0, -537.0, -2828.0, 666.0, -419.0000000000009, -14.0, unlabeled
